SalaryUSD|Country|PrimaryDatabase|YearsWithThisDatabase|EmploymentStatus|JobTitle|ManageStaff|YearsWithThisTypeOfJob|HowManyCompanies|OtherPeopleOnYourTeam|PopulationOfLargestCityWithin20Miles|EmploymentSector|CareerPlansThisYear|Gender|DatabaseServers|Education|EducationIsComputerRelated|Certifications|HoursWorkedPerWeek|TelecommuteDaysPerWeek
101000|USA|M|20|E|DBAG|N|1|6|1|T|PB|S|M||||||
120000|USA|M|20|EC|M|Y|3|1|2|T|PB|S|M||||||
110000|USA|M|7|E|DBAP|N|7|4|3|C|PB|S|M||||||
102000|USA|M|15|E|DBAG|N|10|4|1|c|PB|SE|M||||||
76000|USA|M|6|E|DBAG|N|6|2|1|C|PB|SR|M||||||
92000|USA|M|17|E|DBAP|Y|19|1|6|T|SG|S|M||||||
115000|USA|M|20|E|DBAG|N|20|6|2|m|PB|S|M||||||
155000|USA|M|10|EC|A|N|2|2|6|c|FG|S|M||||||
195000|USA|M|20|IC|DBAG|N|25|2|0|m|PB|S|M||||||
145000|Netherlands|M|22|IC|DBAG|N|15|6|6|c|PB|SE|M||||||
90000|USA|M|11|E|DBAP|N|11|4|6|C|PB|SR|M||||||
136000|USA|M|21|E|A|Y|21|6|0|t|PB|S|M||||||
101000|USA|M|10|E|DBAG|N|8|3|1|c|PB|S|M||||||
68000|USA||3|E|A|N|1|3|2|T|PB||M||||||
75000|Canada|P|5|E|DBAD|N|20|6|3|c|PB|S|M||||||
32000|UK|M|3|E|DT|N|2|1|6|C|PB||M||||||
69000|USA|M|15|E|DBAG|Y|7|1|2|c|SG|SR|M||||||
74000|Canada|M|22|E|DBAG|N|20|2|1|m|PB|SR|M||||||
70000|Finland|M|10|E|DBAP|N|1|2|5|t|PB|S|M||||||
137000|USA|M|15|E|A|Y|2|4|0|c|PB|S|M||||||
94000|USA|M|11|E|DBAP|N|7|3|3|m|PB|S|M||||||
59791|UK|M|10|E|DBAP|N|2|1|1|C|PB|S|M||||||
92000|USA|M|1|E|AN|N|2|1|1|m|PB|C|M||||||
67272|Netherlands|M|13|E|DT|N|3|1|4|c|PB|SE|M||||||
113000|USA|M|25|E|DBAD|N|11|3|1|m|PB|SR|M||||||
90000|USA|M|3|E|DT|N|3|1|6|c|PB|S|M||||||
130000|USA|M|20|E|DBAG|N|20|4|0|C|LG|S|F||||||
120000|USA|A|4|E|AN|N|4|1|2|C|PB|SE|M||||||
124000|USA|M|25|E|E|N|25|6|4|C|PB|S|M||||||
109000|USA|M|12|E|DBAG|N|6|3|3|m|PB|SE|F||||||
94000|USA|M|9|EC|DT|N|1|1|0|c|PB|SR|M||||||
132134|USA|M|8|E|E|N|8|4|1|C|NP|S|F||||||
122000|USA|M|15|E|DBAG|N|21|3|0|m|NP|S|M||||||
96000|USA|P|7|E|DT|N|1|2|5|c|PB|SE|M||||||
90000|UK|M|10|E|DBAG|N|7|2|6|c|PB|C|M||||||
122000|USA|M|6|E|DBAP|N|6|1|3|T|LG|S|M||||||
84000|USA|M|3|E|DBAP|N|3|1|4|C|PB|S|M||||||
69000|USA|M|9|E|DBAD|N|9|1|1|m|PB|SE|M||||||
6500|Sweden|M|13|E|DBAP|N|13|2|4|C|PB|S|M||||||
157000|USA|M|15|E|DT|N|15|4|6|m|PB|S|M||||||
104000|USA|M|18|IC|DA|N|1|6|0|C|PB|C|M||||||
92000|Canada|M|18|E|DBAG|N|7|1|0|m|PB|S|M||||||
98000|USA|M|20|E|DBAG|N|20|1|0|c|LG|S|F||||||
115000|USA|M|14|E|DBAP|N|10|4|6|C|PB|S|M||||||
25000|India|M|10|E|DBAG|N|10|4|5|c|PB|C|M||||||
128000|USA|M|10|E|DBAG|N|10|3|1|C|PB|S|M||||||
16500|Turkey|M|6|E|DBAP|Y|6|1|2|m|PB||M||||||
110000|USA|M|23|E|M|Y|15|2|0|C|LG|S|M||||||
54000|USA|M|1|E|DBAG|N|1|1|2|c|PB|S|M||||||
75035|USA|M|10|E|DBAG|N|14|1|3|C|PB|SE|M||||||
218000|USA|M|18|IC|DA|N|33|6|4|c|PB|S|M||||||
130000|USA|M|15|E|DBAG|N|24|1|5|m|PB|S|M||||||
170000|USA|M|7|E|A|Y|7|1|0|m|PB|S|M||||||
125500|USA|M|10|E|A|N|4|2|0|m|PB|SR|M||||||
102000|USA|MS|3|E|DBAP|Y|10|1|1|m|PB|S|F||||||
65000|USA|M|3|E|DT|N|3|1|6|m|PB|S|M||||||
115000|USA|M|7|E|DBAG|N|7|3|0|c|PB|S|M||||||
83000|USA|M|4|E|E|N|4|1|6|m|PB|S|M||||||
124800|USA|A|2|E|A|N|2|1|0|C|NP|S|M||||||
55000|USA|M|2|E|AN|N|2|2|4|C|PB|SE|M||||||
173000|USA|M|20|E|DBAG|Y|6|4|0|m|PB|S|F||||||
80000|USA|M|4|E|DBAG|N|4|2|2|C|PB|S|M||||||
103000|USA|M|12|E|D|Y|2|1|0|c|SG|SE|M||||||
74500|USA|M|5|E|DBAP|N|5|1|6|m|PB|C|M||||||
60000|Austria|M|5|E|DBAP|Y|1|1|4|T|PB|SR|M||||||
99500|USA|M|10|E|DBAG|N|10|2|2|c|PB|S|M||||||
62000|Spain|M|5|E|DBAP|N|1|4|2|m|PB||M||||||
92000|USA|M|8|E|DA|N|8|1|0|C|PB|S|M||||||
104000|USA|M|8|E|M|Y|8|1|0|C|E|S|M||||||
75000|USA|M|7|E|DT|N|1|4|2|m|PB|SR|M||||||
80000|USA|M|7|E|D|N|7|3|0|c|PB|S|M||||||
93000|USA|M|5|E|DBAP|N|3|2|5|T|PB|S|M||||||
98080|USA|M|5|E|DBAD|N|2|2|0|c|FG|S|M||||||
160000|USA|O|11|E|AN|N|14|3|1|m|LG|S|M||||||
94000|USA|M|17|E|DBAD|Y|11|1|0|t|PB|S|M||||||
150000|USA|MS|8|E|M|Y|10|2|5|C|PB|C|M||||||
93000|USA|M|13|E|DBAG|N|7|2|0|m|PB|S|M||||||
110000|UK|M|15|E|DBAP|N|15|1|6|m|PB|S|M||||||
100500|USA|M|14|E|DBAG|N|10|2|0|C|LG|S|M||||||
12475|India|M|7|EC|DBAP|N|7|2|1|m|PB|SR|F||||||
148000|USA|M|11|E|DBAG|N|1|4|1|C|PB|S|M||||||
87000|USA|M|5|E|A|Y|1|1|0|C|PB|S|M||||||
150128|USA|M|22|EC|A|N|7|5|0|m|PB|S|M||||||
120000|USA|M|17|E|M|Y|10|5|2|m|PB||M||||||
80000|USA|M|7|E|DBAG|Y|23|3|0|c|SG|C|M||||||
80000|New-Zealand|M|15|E|DBAP|N|15|1|0|C|LG|S|M||||||
55400|Sweden|M|1|E|DBAD|N|1|1|0|C|PB|C|M||||||
150000|USA|M|20|E|E|N|1|3|3|m|PB|S|M||||||
29440|Honduras|M|3|E|DBAG|N|3|1|1|t|PB|SR|M||||||
56700|New-Zealand|M|13|E|D|N|15|2|1|T|LG|C|M||||||
87000|USA|M|5|E|DA|N|9|1|2|m|PB|S|M||||||
90000|USA|M|20|E|DBAP|N|20|5|6|m|PB|S|F||||||
132000|USA|M|7|E|DBAG|N|10|3|6|m|PB|SR|M||||||
100000|USA|M|15|E|E|N|15|6|2|m|PB|SE|M||||||
98000|USA|M|5|E|DBAP|N|5|3|2|C|SG|S|M||||||
100000|USA|M|20|E|M|Y|25|3|0|m|FG|S|M||||||
67450|New-Zealand|M|12|E|DBAP|N|12|2|3|T|PB|S|M||||||
74500|Canada|M|10|E|E|N|15|3|4|c|PB|S|M||||||
60000|Germany|M|1|E|D|N|1|1|2|C|PB|S|M||||||
88000|USA|M|4|EC|DBAP|N|2|2|2|m|PB|SR|M||||||
108000|USA|M|6|E|DS|N|3|1|5|c|PB|SR|M||||||
90000|USA|M|5|E|DBAG|Y|3|1|0|m|PB|S|||||||
68000|USA|M|1|E|DBAP|N|1|1|4|m|PB|S|M||||||
75000|Netherlands|M|12|EC|D|N|12|4|6|C|PB||M||||||
130|USA|M|20|IC|DBAP|Y|20|6|4|c|PB|S|M||||||
126000|USA|M|5|E|DA|N|30|5|0|m|PB|S|M||||||
41000|UAE|M|8|E|DBAD|N|8|5|4|C|PB|C|M||||||
109000|USA|M|3|E|AN|N|3|1|3|m|PB|S|M||||||
150000|USA|M|13|E|M|N|8|3|0|m|PB|S|M||||||
70000|Guernsey|M|7|E|DBAG|N|7|1|0|t|PB|SE|M||||||
35221|Turkey|M|4|E|M|N|10|1|4|m|PB||M||||||
135000|USA|M|20|E|DT|N|20|2|2|C|PB|SR|M||||||
156000|USA|M|11|E|M|Y|3|1|0|C|PB|S|M||||||
50000|Canada|M|20|E|DBAP|N|20|2|0|t|SG||M||||||
80000|USA|M|8|E|D|N|1|4|1|c|PB|S|M||||||
55000|UK|M|15|E|DT|N|15|4|2|C|LG|S|F||||||
78000|USA|M|3|EC|E|N|9|1|5|C|PB|C|M||||||
115000|USA|M|8|E|D|N|20|3|1|m|PB||M||||||
165166|USA|M|16|E|E|N|5|1|4|c|PB|S|M||||||
88000|USA|M|5|E|DBAD|N|5|1|4|C|PB|S|M||||||
102000|New-Zealand|M|25|E|A|Y|15|4|0|T|FG|SR|F||||||
175000|USA|A|10|E|M|Y|6|1|0|m|PB|S|M||||||
102500|USA||10|E|E|N|10|3|6|c|PB|S|M||||||
155000|USA|M|10|E|DBAP|N|1|3|0|m|PB|S|M||||||
130500|USA|M|23|E|DT|N|23|6|1|m|PB|SR|M||||||
60000|Australia|M|3|E|DBAP|N|3|1|6|m|PB|S|M||||||
123200|USA|M|15|E|D|N|4|2|1|C|PB|S|M||||||
90000|UK|M|13|E|DBAP|Y|4|6|2|m|FG|C|M||||||
80000|Norway|M|8|E|DBAG|N|8|2|0|T|PB|S|||||||
115000|USA|O|10|E|A|N|1|1|0|m|SG|S|M||||||
65000|Canada|M|6|E|AN|N|6|2|0|m|PB|C|M||||||
130000|USA|M|12|E|D|N|10|6|6|m|PB|SE|M||||||
135590|Australia|M|17|EC|DT|N|17|2|4|m|PB|SE|M||||||
49640|New-Zealand|M|8|E|DT|Y|8|1|2|T|PB|S|M||||||
122000|USA|M|20|E|DT|N|20|1|0|m|PB|S|M||||||
108000|USA|M|22|E|DBAP|N|5|2|6|C|PB|S|M||||||
64000|USA|MA|4|E|A|N|5|2|0|m|PB|C|M||||||
114000|USA|M|22|IC|DT|N|5|2|6|m|PB|S|F||||||
115000|USA|M|20|E|DBAP|N|20|5|0|C|PB|S|M||||||
125000|USA|M|15|E|A|N|5|3|0|C|PB|SR|M||||||
125000|USA|M|21|E|DBAP|N|21|4|0|m|PB|S|M||||||
75000|USA|M|3|EC|AN|N|3|1|4|m|PB|SE|M||||||
75370|USA|O|3|E|AN|N|3|1|2|c|E|SR|M||||||
100000|USA|M|7|E|D|N|7|2|1|C|PB|S|M||||||
46500|UK|M|0|E|E|N|4|2|3|c|PB|S|M||||||
72987|Canada|M|8|E|DT|N|20|5|0|c|PB|S|F||||||
42500|UK|M|3|E|AN|N|3|2|1|c|PB|C|M||||||
80000|USA|M|10|E|DBAG|N|10|3|6|c|PB|S|M||||||
100000|USA|M|4|E|DT|N|3|2|2|m|PB|C|M||||||
142041|USA|M|18|E|DBAG|N|13|2|1|C|PB|S|M||||||
81000|USA|M|3|E|DBAG|N|7|2|1|t|PB|S|M||||||
80000|USA|M|4|E|DBAG|N|4|1|6|C|PB|SR|M||||||
105000|USA|M|9|E|DBAP|N|7|2|3|C|PB||M||||||
118500|USA|M|11|E|DBAG|N|8|3|2|t|PB|S|M||||||
117000|USA|M|13|E|DBAG|N|2|1|0|t|PB|S|F||||||
67600|USA|M|3|E|AN|N|3|1|0|c|PB|C|M||||||
200000|USA|M|7|E|DBAD|Y|5|1|1|m|PB|S|M||||||
31234|UK|M|2|E|D|N|2|1|3|C|PB|C|M||||||
109000|USA|M|10|E|M|Y|5|1|5|m|PB|SE|M||||||
107000|USA|M|20|E|DBAP|N|20|4|1|C|PB|S|F||||||
83000|New-Zealand|M|20|E|DBAG|N|12|4|1|m|PB|S|M||||||
85000|UK|M|15|E|M|Y|5|1|0|C|PB|S|M||||||
100000|USA|M|8|E|DBAG|N|5|3|2|c|PB||M||||||
53090|UK|M|3|E|DBAG|N|3|1|6|c|PB|SR|M||||||
110000|USA|M|17|E|M|Y|3|1|0|c|PB|S|M||||||
99750|USA|M|3|E|E|N|2|1|6|c|PB|S|M||||||
169000|New-Zealand|M|13|IC|M|Y|4|3|0|m|PB|S|M||||||
140000|New-Zealand|M|22|E|DA|N|22|1|0|m|PB|S|M||||||
33000|UK|O|1|E|D|N|4|2|2|c|FG|SE|M||||||
169298|USA|M|23|E|E|N|14|4|1|C|NP|S|M||||||
56000|USA|M|6|EC|DBAG|N|6|2|1|c|PB||M||||||
50000|UK|O|2|E|AN|Y|2|1|0|C|PB|S|M||||||
105000|USA|M|9|E|DT|N|7|2|5|c|PB|S|M||||||
75000|USA|M|10|E|DBAG|N|10|1|1|c|E|SE|F||||||
18200|Paraguay||2|E|DT|Y|6|2|3|C|PB|SR|M||||||
90000|USA|M|5|E|DBAD|N|5|1|1|T|NP|S|M||||||
14400|Brazil|M|1|E|DBAG|N|1|1|4|T|PB|S|M||||||
80000|USA|M|1|E|E|N|1|1|1|C|PB|S|M||||||
75000|USA||4|E|D|N|4|1|3|c|PB|SR|M||||||
138500|USA|M|20|E|A|N|7|3|0|C|NP|S|M||||||
63576|Poland|M|10|EC|DT|Y|6|1|0|c|PB|S|M||||||
32900|Poland|M|4|E|DBAG|Y|4|2|2|c|PB|S|M||||||
90000|USA|M|10|E|DBAG|N|12|1|1|m|NP|S|M||||||
95000|USA|M|20|E|DT|N|10|4|6|T|PB|S|M||||||
93000|USA|M|25|E|DBAD|N|10|3|1|m|SG|S|M||||||
85000|UK|M|18|E|DBAD|N|20|2|1|c|PB|S|M||||||
97000|Germany|M|17|E|DBAD|N|3|2|1|C|PB|S|M||||||
80000|USA|M|5|E|DBAG|N|7|2|1|C|SG|S|M||||||
86000|USA|M|5|E|AN|N|5|2|2|c|PB|S|F||||||
161433|USA|M|23|E|DBAG|Y|23|3|0|m|PB|SE|M||||||
85000|USA|M|20|E|DT|N|10|1|2|t|PB|S|M||||||
125000|USA|M|24|E|M|Y|3|1|0|m|PB|S|M||||||
135000|USA|M|5|E|M|Y|2|1|0|T|PB|S|F||||||
111000|USA|M|14|E|DT|Y|14|1|1|m|PB|S|M||||||
198000|Canada|M|20|E|DBAG|Y|15|4|2|C|PB|S|M||||||
62792|Canada|M|13|E|D|N|12|2|0|C|SG|S|M||||||
14900|India|M|6|E|DBAP|N|6|4|6|C|PB|S|M||||||
92000|USA|M|5|E|D|N|1|1|2|C|PB|S|M||||||
85000|USA||1|E|D|N|1|2|6|T|PB|C|M||||||
145000|USA|M|12|E|DBAG|N|15|4|0|c|PB|S|M||||||
70000|UK|O|5|E|AN|Y|5|3|4|c|FG|S|M||||||
102500|USA|M|10|E|DBAG|N|4|2|0|m|PB|S|M||||||
37243|UK|M|3|E|DBAG|N|10|1|1|C|PB|SR|M||||||
105000|USA|M|15|E|DBAP|N|6|1|2|c|PB|S|M||||||
73500|USA|M|4|E|DA|Y|3|1|3|c|PB|SE|M||||||
100000|UK|M|10|IC|DBAP|N|7|5|2|c|PB|SR|M||||||
80000|USA|M|11|E|M|Y|7|1|1|m|PB|S|M||||||
95000|USA|M|7|E|DT|N|7|2|6|m|PB|SR|M||||||
102000|Luxembourg|M|5|E|DBAG|N|5|3|4|C|PB|SR|M||||||
90000|USA|M|10|E|AN|N|10|4|6|m|PB|S|M||||||
49000|USA|O|2|E||N|2|1|6|m|PB|SR|M||||||
70000|Canada|M|5|EC|D|Y|5|2|3|T|PB|S|M||||||
94300|USA|M|5|E|DBAG|N|5|1|2|C|PB|S|M||||||
86174|USA|M|4|E|DBAG|N|4|1|3|t|NP|S|M||||||
100009|USA|M|6|E|DBAG|N|6|2|6|T|PB|S|M||||||
105000|USA|M|6|EC|A|N|3|1|2|C|PB|SR|M||||||
300000|USA|M|14|E|M|Y|8|3|6|C|PB|S|M||||||
124000|USA||2|E|AN|N|9|3|3|m|PB|SE|M||||||
69000|USA|O|10|E||N|10|2|4|T|E|SR|M||||||
78300|PuertoRico|M|4|IC|DBAG|N|4|1|1|C|LG||M||||||
113000|USA|MDB|5|E|DA|Y|6|1|0|C|PB|S|M||||||
19750|Guatemala|M|14|EC|DBAD|N|8|2|6|m|PB|C|M||||||
40000|USA|M|1|E||N|1|1|3|C|PB|C|M||||||
56500|Australia|M|5|P|DBAG|N|5|1|0|c|PB|SR|M||||||
165000|USA|M|15|E|M|Y|15|4|0|C|PB|SR|M||||||
205000|New-Zealand|M|20|IC|DBAD|N|10|6|0|C|PB||M||||||
75000|Netherlands|M|6|E|D|N|6|2|2|C|PB|S|M||||||
128000|USA|M|20|E|DBAP|N|15|3|4|t|PB|S|M||||||
155000|USA|M|15|EC|DBAP|N|1|5|2|m|FG||M||||||
106000|USA|M|16|EC|DBAG|N|10|2|1|m|PB|S|M||||||
97300|USA|M|5|E|A|N|5|1|0|C|PB|S|M||||||
95000|USA|M|6|E|D|Y|6|1|1|T|PB|S|M||||||
130000|USA|M|25|E|DBAP|N|11|3|6|m|PB|S|M||||||
60000|UK|M|15|E|DT|N|5|2|3|c|PB|S|M||||||
115000|Canada|M|15|IC|A|Y|10|2|0|m|PB|S|M||||||
85000|USA|O|5|E|AN|N|1|2|0|c|PB|S|M||||||
66500|UK|M|9|E|DBAG|N|0|3|0|m|PB|S|M||||||
40000|Greece|M|6|E|DBAD|N|20|2|1|t|PB|S|M||||||
68000|USA|M|6|E|DT|Y|6|1|3|m|PB|S|M||||||
1850000|USA|P|4|E|E|N|4|4|6|C|PB|S|M||||||
95000|USA|M|21|E|M|Y|5|3|0|m|PB|SE|M||||||
14150|Brazil|M|12|E|AN|N|12|1|2|C|PB|S|M||||||
105000|Canada|M|11|E|DBAP|N|5|1|6|C|PB|S|M||||||
65000|Australia|M|15|E|AN|N|17|2|1|m|PB|C|M||||||
135000|USA|M|12|E|DT|N|6|3|0|C|PB||M||||||
100000|UK|M|4|E|DA|N|9|2|0|C|PB|C|M||||||
105000|USA|RDS|5|E|E|N|5|3|0|m|PB|S|M||||||
130000|USA|M|25|E|DBAP|N|15|2|4|m|NP|S|M||||||
120000|USA|O|7|EC|DBAG|N|7|3|0|m|PB|C|F||||||
85746|UK|M|16|E|DT|N|6|5|2|c|PB|S|M||||||
86000|USA|M|20|E|DBAG|Y|20|1|3|T|SG||M||||||
66000|USA|M|1|E|E|N|1|1|2|m|PB|C|M||||||
63300|USA|M|1|E|AN|N|5|2|4|T|NP|S|F||||||
140000|Denmark|M|13|E|A|N|7|2|0|C|PB|S|M||||||
83500|USA|M|15|E|DT|N|5|2|2|c|PB|SR|M||||||
23000|Lithuania|M|1|E|DBAD|N|1|1|3|C|PB|S|M||||||
14000|Greece|M|2|E|DT|N|2|1|6|m|PB|S|M||||||
81000|USA|M|4|E|DBAP|Y|1|1|0|m|LG||||||||
82000|USA|M|6|E|DBAD|N|6|1|0|C|PB|S|M||||||
101000|USA|M|6|E|A|N|4|1|0|c|LG|C|M||||||
71000|Australia|M|11|E||N|11|2|0|T|PB|S|M||||||
147000|USA|M|20|E|M|Y|20|5|1|C|PB|S|M||||||
75000|Poland|M|10|E|A|Y|3|6|6|m|PB|S|M||||||
70000|USA|A|1|E|DBAD|N|1|2|0|c|PB|S|M||||||
62500|UK|M|18|E|D|N|5|1|6|C|PB|S|M||||||
100000|Canada|A|3|E|M|Y|2|2|0|C|NP|SE|M||||||
57000|Sweden|M|4|E|DBAG|N|10|2|0|m|PB|SR|M||||||
88000|USA|M|7|E|DBAG|N|7|3|1|T|PB|C|M||||||
79019|USA|M|13|E||N|13|1|0|C|FG|S|M||||||
75000|USA|M|6|E|AN|N|6|1|0|C|LG|S|M||||||
53000|UK|M|7|E|DBAG|N|3|1|2|C|LG|S|||||||
116000|USA||1|E|DS|N|1|1|2|C|PB|S|M||||||
105000|USA|M|15|E|DBAD|N|22|4|5|c|PB|S|M||||||
85000|USA|M|3|EC|AN|N|1|3|1|m|PB||M||||||
63822|UK|M|8|E|DT|N|2|2|2|C|PB|SR|M||||||
43000|Canada|M|5|E||N|12|1|0|m|NP|C|M||||||
100000|USA|M|10|E|AN|N|10|1|0|C|PB|S|M||||||
128000|USA|M|17|E|DT|N|2|3|3|m|PB|C|F||||||
116000|USA|M|15|E|DBAG|Y|5|5|1|C|PB|S|M||||||
87400|Australia|M|20|E|DT|N|22|1|6|c|SG|S|M||||||
170000|USA|P|5|EC|AN|Y|10|2|6|m|PB|S|M||||||
15000|Ukraine|M|8|E|DBAG|N|15|4|0|c|PB|C|M||||||
78000|USA|M|8|E|DBAP|N|8|1|1|T|NP|S|M||||||
140000|Canada|M|13|IC|D|N|15|6|4|m|PB|C|M||||||
45000|Ukraine|M|12|E|DBAD|N|12|2|2|m|PB|SR|M||||||
95000|USA|M|6|E|DA|Y|6|1|0|C|PB|S|M||||||
300000|USA|M|14|E|M|Y|14|2|0|m|PB|S|M||||||
90000|USA|MDB|2|E|AN|N|3|2|4|C|PB|S|M||||||
133000|USA|RDS|5|E|AN|N|7|3|4|m|PB|SE|M||||||
110000|USA|M|9|E|DBAP|N|9|1|6|m|PB|S|M||||||
85000|USA|M|7|E|AN|N|7|1|2|m|PB|SE|M||||||
13|Brazil|O|7|E|DBAG|N|12|2|1|C|PB|S|M||||||
75000|USA|O|2|E|AN|N|2|1|0|C|PB|S|F||||||
90500|UK|M|30|E|DBAP|N|15|3|1|c|PB|S|M||||||
32|Italy|M|1|E|DT|N|3|2|0|T|PB|SE|M||||||
87920|Canada|M|20|E|DBAP|N|20|4|1|m|PB|S|M||||||
130000|USA|M|10|E|DBAP|N|1|1|1|m|NP|S|M||||||
88600|USA|M|3|E|DBAD|N|2|2|2|T|PB|SE|M||||||
65000|USA|M|3|E|DBAG|N|5|1|1|m|PB|S|M||||||
124000|USA|M|16|E|A|N|6|1|0|C|E|S|F||||||
115000|USA|RDS|1|E|AN|N|1|1|2|m|PB|S|M||||||
130000|USA|O|5|E|DBAP|N|5|1|0|c|PB|SE|M||||||
68676|Australia|M|3|E|AN|N|3|1|0|T|PB|S|M||||||
75000|USA|MS|1|E|DBAG|N|1|1|2|C|PB|S|M||||||
95000|USA|M|10|E|E|Y|10|1|3|m|PB|SE|M||||||
275000|USA|M|12|IC|E|N|4|3|0|C|PB||M||||||
63000|USA|M|3|EC|DBAD|N|3|1|0|T|PB||M||||||
117000|USA|M|10|E|DBAG|N|20|6|0|m|PB|SE|M||||||
109000|USA|M|10|E|M|Y|2|1|1|C|SG|SE|M||||||
102000|USA|M|15|E|DBAD|N|12|2|6|T|PB|S|M||||||
83000|Australia|M|20|E|DBAG|N|20|4|0|m|E|S|M||||||
110000|USA|M|16|E|DBAP|N|14|6|6|C|PB|S|M||||||
165000|USA|M|20|E|A|N|25|6|3|m|PB|SR|M||||||
156000|USA|M|11|IC|DBAP|Y|11|1|6|m|PB|S|M||||||
46500|UK|M|3|E|AN|Y|5|2|6|C|LG|S|M||||||
76000|USA|M|6|E|DBAG|N|6|2|1|C|PB|SR|M||||||
109000|USA|M|12|E|D|N|1|3|6|m|SG|S|M||||||
33600|Philippines|M|15|E|DBAP|N|15|3|0|m|PB|S|M||||||
30000|UK|M|1|E|DBAG|Y|1|1|2|c|PB|SE|M||||||
85000|Netherlands|M|21|E|A|N|21|2|0|C|PB|SE|M||||||
96000|Hungary|M|6|IC|D|N|1|1|0|T|PB|SR|M||||||
99400|USA|M|20|E|DBAG|N|2|1|5|c|PB|S|M||||||
85000|USA|M|5|E|DT|N|4|2|5|m|PB|S|M||||||
55000|New-Zealand|M|1|E|DBAG|N|1|1|4|c|PB|S|F||||||
53200|UK|M|6|E|D|N|4|2|3|C|PB|SE|M||||||
120000|Ireland|M|20|IC|D|Y|10|2|1|c|PB|S|M||||||
102000|USA|M|9|E|DBAG|Y|4|1|3|c|SG|S|M||||||
110000|USA||1|E|E|N|8|2|2|m|PB|S|M||||||
116500|USA|M|20|E|M|Y|8|2|0|c|PB|C|M||||||
71000|Sweden|M|20|IC|DBAD|N|10|4|1|m|PB|S|M||||||
110000|USA|M|23|E|DT|N|20|6|0|C|PB|S|M||||||
180000|USA|M|20|IC|A|N|20|2|0|m|PB|S|M||||||
110000|USA|M|12|E|DT|Y|18|1|3|T|PB|S|M||||||
150000|USA|M|20|IC|DA|N|25|1|0|t|PB|S|M||||||
53000|New-Zealand|M|1|E|D|N|1|1|5|m|PB|S|M||||||
52684|UK|M|5|E|DBAP|N|5|2|2|C|PB|S|M||||||
96000|USA|M|7|E|DBAD|N|7|2|0|c|PB|S|M||||||
135000|USA|M|20|E|DBAD|N|24|2|0|C|PB|S|M||||||
46500|UK|M|3|E|AN|N|3|2|6|m|PB|C|M||||||
75000|USA|M|6|IC|DBAD|Y|3|2|4|C|PB|C|M||||||
96000|USA|M|11|E|DBAG|N|11|1|0|m|E|S|M||||||
67000|USA|O|6|E|AN|N|6|1|1|C|PB|C|M||||||
73000|USA|M|4|E|DT|N|4|1|0|T|E|S|M||||||
90000|USA|M|15|E|DBAG|N|15|1|1|c|PB|C|M||||||
82500|USA|M|14|E|DA|N|14|6|1|T|E|SE|M||||||
85000|USA|M|2|E|AN|N|2|1|3|m|PB|S|M||||||
145700|Ireland|M|25|IC|DBAG|N|20|6|1|m|LG|S|M||||||
110000|USA|M|15|E|DBAG|N|3|3|0|c|PB|S|M||||||
60000|Germany|M|12|E||N|7|1|2|C|PB|S|M||||||
21600|Estonia|MS|2|E|DBAG|N|2|2|3|c|PB|S|M||||||
115193|Caymans|M|10|E|DA|Y|10|1|0|t|PB|S|M||||||
101000|USA|M|6|E|DBAP|N|6|3|2|m|PB|S|M||||||
90000|Australia|M|6|EC|DBAP|N|1|3|0|m|SG|S|M||||||
76000|USA|M|6|E|DT|N|8|2|0|c|PB|C|M||||||
152000|USA|M|15|E|DBAP|N|6|3|6|m|PB||M||||||
60000|Ireland|O|4|E|D|N|10|4|6|t|PB|S|M||||||
140000|Australia|M|20|E|DBAG|N|25|5|6|m|PB|S|M||||||
200000|USA|M|10|IC|DS|N|12|3|0|m|PB||M||||||
110000|UK||2|E|E|N|6|4|6|m|PB|S|M||||||
96000|UK|M|12|EC|A|N|3|2|2|C|PB|S|M||||||
125000|USA|M|5|IC|E|Y|5|2|4|C|PB|S|F||||||
73950|Australia|M|10|E|DBAP|N|2|1|0|m|LG|S|M||||||
119000|USA||1|E||N|1|1|0|C|PB|C|F||||||
106500|USA|M|3|E|DBAP|N|12|1|6|T|FG|S|M||||||
90000|USA|M|5|E|DBAP|N|3|1|0|C|PB|SR|M||||||
55000|Croatia|M|9|E|DT|N|9|2|2|C|PB|SE|M||||||
80000|USA|M|10|E|E|N|15|1|6|C|PB|S|M||||||
120000|USA|A|8|E|E|Y|1|1|4|C|PB|SE|M||||||
115000|Australia|M|10|E|M|Y|8|1|0|m|PB|S|M||||||
130000|USA|M|15|E|M|Y|1|2|0|m|PB|S|M||||||
63000|USA|M|1|E|AN|N|1|1|1|T|PB|SR|M||||||
85000|USA|M|9|E|AN|N|9|3|3|c|PB|SR|M||||||
114000|USA|M|20|IC|DBAG|N|20|4|1|m|LG|SR|M||||||
95000|USA|M|6|E|DT|N|3|2|1|m|PB|S|M||||||
83000|USA|M|7|E|AN|N|3|2|6|m|PB|SE|M||||||
120000|USA|M|5|E|DT|Y|5|1|0|C|PB|S|M||||||
105000|USA|M|6|E|DBAD|N|6|3|0|m|NP|S|M||||||
82000|USA|M|6|E|AN|N|6|2|1|m|E|S|F||||||
102000|USA|M|10|E|DT|N|3|2|6|m|PB||M||||||
